# Constructed from biom file
#OTU ID	L1S8	L1S57	L1S76	L1S105	L1S140	L1S208	L1S257	L1S281	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S63	L4S112	L4S137	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000410004100041	0.0	0.0	0.000495662949195	0.0	0.000542888165038	0.0	0.0	0.0	0.0	0.0	0.0	0.00241935483871	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000367849917234	0.00266279351247	0.000495662949195	0.0	0.00108577633008	0.0	0.0	0.0	0.0	0.000766871165644	0.00891410048622	0.0	0.0	9.11992704058e-05	0.000309023485785	0.0	0.000798403193613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.000242072137497	0.000743494423792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000806451612903	0.0	0.000182398540812	0.00041203131438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389503895039	0.000551774875851	0.00193657709998	0.0297397769517	0.000141763538418	0.0	0.00165782493369	0.0	0.0	0.00271739130435	0.000766871165644	0.000810372771475	0.0298387096774	0.0	0.00209758321933	0.00082406262876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117522623105
k__Bacteria;p__Proteobacteria;c__TA18;o__PHOS-HD29;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182398540812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__SR1;c__;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205002050021	0.000367849917234	0.00121036068748	0.00123915737299	0.0	0.0	0.0	0.000395882818686	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.00061804697157	8.73438728273e-05	0.0	0.0	0.0	0.000425170068027	0.0	0.0	0.0	0.0	0.000117522623105
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183924958617	0.000242072137497	0.000495662949195	0.0	0.0	0.0	0.0110847189232	0.0	0.0	0.0	0.000810372771475	0.0	0.0	0.000273597811218	0.000103007828595	0.00262031618482	0.0	0.0	0.0	0.0	0.000360880548538	0.0	0.0	0.0	0.000352567869315
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000247831474597	0.0	0.0	0.0	0.00791765637371	0.0	0.0	0.0	0.0	0.000806451612903	0.0	0.0	0.0	0.0028823478033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023504524621
k__Bacteria;p__TM7;c__TM7-3;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118764845606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000103007828595	0.0	0.000399201596806	0.0	0.0	0.0	0.0	0.0	0.000126871352449	0.0	0.000117522623105
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000197941409343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126871352449	0.0	0.000117522623105
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00266502665027	0.000551774875851	0.00145243282498	0.00371747211896	0.0	0.00108577633008	0.000331564986737	0.000197941409343	0.0	0.0	0.00153374233129	0.00162074554295	0.000806451612903	0.0	0.00200638394893	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.105048076923	0.00530991524558	0.00169740862284	0.0378378378378	0.0	0.000304197931454	0.00125610607118	0.0	0.000410004100041	0.0	0.000484144274994	0.0	0.0	0.0	0.000331564986737	0.0	0.0466786355476	0.0	0.0	0.000810372771475	0.000806451612903	0.0	0.000455996352029	0.0	0.0	0.0	0.0	0.000459558823529	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162866449511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11992704058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000484144274994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273597811218	0.000309023485785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143501435014	0.00202317454479	0.000242072137497	0.000247831474597	0.0	0.0	0.0	0.0	0.0	0.00203804347826	0.0069018404908	0.0032414910859	0.0	0.0	0.000182398540812	0.00020601565719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000364797081623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000806451612903	0.0	0.0	0.000721054800165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
